Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2020-01-27,6.2,4.9,16.0,269.3,25.4,0.0,43.3,82.9,67.5,1
2020-01-28,3.5,4.1,16.0,309.7,25.6,0.0,59.4,94.5,60.5,1
2020-01-29,3.0,1.8,16.0,347.2,19.6,0.0,112.9,45.7,46.7,1
2020-02-04,20.0,9.3,15.8,302.8,11.3,0.059,38.8,58.4,73.8,2
2020-02-05,4.8,5.2,15.6,24.5,17.6,0.0,34.8,91.1,59.8,2
2020-02-06,7.8,3.7,6.0,60.9,16.1,11.415,13.2,100.0,89.5,2
2020-02-07,7.8,4.4,9.3,291.3,38.9,6.985,34.2,92.6,77.5,2
2020-02-08,6.0,1.3,16.0,279.4,26.6,0.0,84.4,31.9,49.0,2
2020-02-09,10.6,2.0,16.0,41.1,14.1,0.0,80.9,68.7,71.1,2
2020-02-10,10.7,6.3,13.0,210.3,21.8,8.808,21.8,90.8,77.4,2
2020-02-11,12.9,7.2,8.7,334.9,20.2,7.283,26.5,93.4,87.6,2
2020-02-12,7.8,5.3,15.9,277.1,25.7,0.283,100.9,46.6,51.3,2
2020-02-13,11.6,4.1,8.6,307.0,25.7,13.814,13.2,83.2,85.4,2
2020-02-15,6.7,-5.4,16.0,216.6,16.5,0.0,123.8,7.9,48.4,2
2020-02-16,11.3,2.0,16.0,229.1,19.1,0.0,56.7,46.9,60.0,2
2020-02-17,10.6,5.9,16.0,355.7,14.9,0.0,126.4,22.7,48.2,2
2020-02-18,12.4,5.0,12.2,58.1,16.0,0.0,22.2,85.4,74.3,2
2020-02-19,9.3,5.6,15.3,315.9,25.7,0.0,138.4,34.6,48.3,2
2020-02-20,4.1,-0.3,16.0,318.2,21.1,0.0,79.2,20.4,42.0,2
2020-02-21,5.1,-2.4,16.0,329.2,23.4,0.0,141.9,2.6,37.8,2
2020-02-22,11.1,3.6,16.0,242.2,18.2,0.0,145.7,2.9,29.4,2
2020-02-23,13.7,7.0,16.0,234.1,21.2,0.0,145.7,4.7,28.7,2
2020-02-24,19.4,9.1,15.9,182.9,19.6,0.0,135.8,38.6,43.6,2
2020-02-25,17.5,9.0,11.2,171.0,11.6,3.272,50.2,89.4,76.7,2
2020-02-26,13.7,7.7,7.7,71.1,20.0,0.201,24.9,98.6,89.6,2
2020-02-27,2.5,4.0,13.5,275.5,36.2,9.221,123.0,78.5,59.7,2
2020-02-28,6.2,1.2,15.9,260.7,30.7,0.0,116.9,46.1,36.9,2
2020-02-29,2.9,-0.9,16.0,286.3,26.0,0.0,95.7,32.0,39.5,2
2020-12-03,8.1,5.3,16.0,230.5,18.7,0.0,68.5,16.6,49.7,12
2020-12-04,9.5,8.1,15.7,220.5,20.4,1.821,24.8,94.0,63.9,12
2020-12-05,8.0,6.2,12.6,327.5,31.5,26.24,31.8,79.9,75.2,12
2020-12-07,2.8,1.3,16.0,309.6,18.2,0.0,54.7,13.0,56.1,12
2020-12-08,2.3,0.4,16.0,333.4,24.1,0.0,34.5,68.3,58.4,12
2020-12-09,12.2,1.1,13.3,239.1,18.0,0.695,35.9,59.5,67.2,12
2020-12-10,11.0,5.4,15.7,289.5,23.9,0.0,70.2,34.5,63.6,12
2020-12-11,19.5,6.9,15.2,234.0,18.0,0.0,67.7,10.8,67.5,12
2020-12-12,28.4,8.5,8.7,353.3,8.8,0.0,17.6,61.6,85.9,12
